doi,year,pmid,oa_indicator,oa_status
10.1021/acs.jmedchem.7b00883,2017,29155568,NA,hybrid
10.1021/acs.jnatprod.6b01084,2017,28421773,0,green
10.1021/acs.jpcc.6b09374,2016,0,0,closed
10.1021/acs.jproteome.6b00134,2016,27239679,0,closed
10.1021/acs.jproteome.6b00164,2017,28161958,0,closed
10.1021/acs.jproteome.6b00301,2016,27523192,NA,closed
10.1021/acs.macromol.6b01539,2016,0,0,closed
10.1021/acs.macromol.6b02237,2017,0,0,closed
10.1021/acs.molpharmaceut.5b00635,2016,26568284,0,closed
10.1021/acs.molpharmaceut.5b00961,2016,27144450,0,closed
10.1021/acsami.7b10541,2017,28914053,0,closed
10.1021/acschembio.5b01063,2016,26863403,0,closed
10.1021/acschembio.6b00023,2016,27111844,0,closed
10.1021/acschemneuro.6b00437,2017,28362488,0,closed
10.1021/acschemneuro.7b00195,2017,28603962,NA,bronze
10.1021/acsinfecdis.7b00103,2017,29043768,0,closed
10.1021/acsomega.6b00182,2016,30023492,DOAJ Gold,gold
10.1021/jacs.7b07836,2017,28945368,0,closed
10.1024/0040-5930/a000831,2016,27805484,0,closed
10.1024/0040-5930/a000856,2016,28462614,0,closed
10.1024/0301-1526/a000544,2016,27428501,Bronze,closed
10.1024/0301-1526/a000560,2016,27594392,Bronze,closed
10.1024/0301-1526/a000600,2017,27960614,Bronze,closed
10.1024/0301-1526/a000631,2017,0,0,closed
10.1024/0301-1526/a000658,2017,28854856,Bronze,closed
10.1024/0939-5911/a000422,2016,0,NA,closed
10.1024/0939-5911/a000423,2016,0,NA,closed
10.1024/0939-5911/a000447,2016,0,NA,closed
10.1024/0939-5911/a000476,2017,0,NA,closed
10.1024/1012-5302/a000474,2016,26974278,NA,closed
10.1024/1012-5302/a000514,2016,27849138,0,bronze
10.1024/1012-5302/a000532,2017,28245673,0,closed
10.1024/1012-5302/a000560,2017,28677412,0,closed
10.1024/1422-4917/a000466,2017,28320243,0,closed
10.1024/1422-4917/a000493,2017,27937062,0,closed
10.1024/1422-4917/a000495,2017,27855559,0,closed
10.1024/1422-4917/a000544,2017,28825513,0,closed
10.1024/1422-4917/a000545,2017,28825877,0,closed
10.1024/1661-4747/a000255,2016,0,Green Published,green
10.1024/1661-4747/a000257,2016,0,0,closed
10.1024/1661-4747/a000267,2016,0,0,closed
10.1024/1661-4747/a000298,2017,0,0,closed
10.1024/1661-4747/a0003,2017,0,NA,NA
10.1024/1661-4747/a000309,2017,0,0,closed
10.1024/1661-4747/a000315,2017,0,0,closed
10.1024/1661-4747/a000326,2017,0,0,closed
10.1024/1661-4747/a000328,2017,0,0,closed
10.1027/0269-8803/a000155,2016,0,0,closed
10.1027/1614-0001/a000208,2016,0,0,closed
10.1027/1618-3169/a000351,2017,28219261,0,closed
10.1037/bne0000170,2016,27786500,0,closed
10.1037/hea0000423,2017,27642760,0,closed
10.1037/int0000086,2017,0,0,closed
10.1037/per0000196,2017,27845530,0,closed
10.1038/ajg.2016.255,2016,27377523,0,closed
10.1038/bcj.2015.114,2016,26771812,"DOAJ Gold, Green Published",gold
10.1038/bcj.2017.3,2017,28157215,"DOAJ Gold, Green Published",gold
10.1038/bjc.2015.452,2016,26882063,"Green Published, Other Gold",hybrid
10.1038/bjc.2016.361,2016,27811854,"Other Gold, Green Published",hybrid
10.1038/bjc.2016.390,2017,27898656,"Green Published, Other Gold",hybrid
10.1038/bjc.2017.1,2017,28152549,"Other Gold, Green Published",hybrid
10.1038/bjc.2017.67,2017,28350787,"Green Published, Other Gold",hybrid
10.1038/bjc.2017.83,2017,28350786,"Other Gold, Green Published",hybrid
10.1038/bmt.2015.221,2016,26437057,Bronze,bronze
10.1038/bmt.2015.237,2016,26501769,Bronze,bronze
10.1038/bmt.2015.279,2016,26595081,0,bronze
10.1038/bmt.2015.299,2016,26642332,Bronze,bronze
10.1038/bmt.2017.121,2017,28650450,Bronze,bronze
10.1038/bmt.2017.56,2017,28530671,"Green Published, Other Gold, Green Accepted",hybrid
10.1038/cdd.2017.54,2017,28430184,"Green Published, Other Gold",hybrid
10.1038/cddis.2016.102,2016,27124583,"DOAJ Gold, Green Published",gold
10.1038/cddis.2016.196,2016,27490926,"DOAJ Gold, Green Published",gold
10.1038/cddis.2016.93,2016,27124579,"DOAJ Gold, Green Published",gold
10.1038/cddis.2017.403,2017,28837149,"DOAJ Gold, Green Published",gold
10.1038/cddis.2017.49,2017,28252645,"DOAJ Gold, Green Published",gold
10.1038/cddis.2017.6,2017,28151482,"DOAJ Gold, Green Published",gold
10.1038/celldisc.2015.39,2016,27462437,"DOAJ Gold, Green Published",gold
10.1038/cgt.2016.9,2016,27056671,Bronze,bronze
10.1038/cmi.2015.103,2017,27133471,Bronze,bronze
10.1038/cmi.2016.39,2017,27721455,"Other Gold, Green Published",hybrid
10.1038/ctg.2015.69,2016,26844839,"DOAJ Gold, Green Published",gold
10.1038/cti.2016.81,2016,28090322,"DOAJ Gold, Green Published",gold
10.1038/ejcn.2016.140,2016,27507073,0,bronze
10.1038/ejcn.2016.226,2017,27924806,NA,closed
10.1038/ejhg.2015.225,2016,26508578,NA,bronze
10.1038/ejhg.2015.266,2016,26733284,"Green Published, Bronze",bronze
10.1038/ejhg.2016.149,2017,27827379,"Green Published, Bronze",bronze
10.1038/ejhg.2016.6,2016,26860060,NA,bronze
10.1038/ejhg.2017.104,2017,28905884,NA,bronze
10.1038/ejhg.2017.119,2017,28905880,Bronze,bronze
10.1038/emi.2017.87,2017,29116222,"DOAJ Gold, Green Published",gold
10.1038/emm.2016.98,2016,27833096,"Green Published, Other Gold",gold
10.1038/eye.2016.110,2016,27229702,"Bronze, Green Published",bronze
10.1038/eye.2016.260,2017,27911444,"Bronze, Green Published",bronze
10.1038/gim.2015.137,2016,26562225,"Green Published, Other Gold",hybrid
10.1038/gim.2017.4,2017,28333916,"Green Published, Other Gold",hybrid
10.1038/hr.2016.115,2017,27604342,0,closed
10.1038/hr.2016.28,2016,27053009,0,closed
10.1038/ijo.2016.14,2016,27163747,Green Published,green
10.1038/ijo.2016.153,2017,27569686,0,green
10.1038/ijo.2016.28,2016,26883294,0,bronze
10.1038/ijo.2016.34,2016,26902807,0,bronze
10.1038/ijo.2017.114,2017,28487552,"Green Accepted, Green Published",green
10.1038/ijo.2017.143,2017,28607453,Green Accepted,green
10.1038/ijo.2017.68,2017,28293019,0,closed
10.1038/jhg.2016.111,2017,27604556,0,closed
10.1038/jhg.2016.30,2016,27030147,0,closed
10.1038/jhh.2016.21,2016,27121445,0,closed
10.1038/leu.2015.270,2016,26437782,"Other Gold, Green Published",hybrid
10.1038/leu.2015.281,2016,26464170,"Green Published, Other Gold",hybrid
10.1038/leu.2015.306,2016,26522083,0,closed
10.1038/leu.2015.330,2016,26621338,0,closed
10.1038/leu.2016.104,2016,27121688,"Green Published, Other Gold",green
10.1038/leu.2016.202,2017,27461063,"Other Gold, Green Published",hybrid
10.1038/leu.2016.238,2017,27538486,"Green Published, Other Gold",hybrid
10.1038/leu.2016.25,2016,26859081,0,closed
10.1038/leu.2016.299,2017,27774990,0,closed
10.1038/leu.2016.324,2017,27833093,0,closed
10.1038/leu.2016.359,2017,27890934,Green Published,green
10.1038/leu.2016.365,2017,27899802,"Green Published, Other Gold",hybrid
10.1038/leu.2016.5,2016,26837842,"Green Published, Other Gold",hybrid
10.1038/leu.2017.121,2017,28443606,"Green Published, Other Gold",hybrid
10.1038/leu.2017.16,2017,28090089,0,closed
10.1038/leu.2017.170,2017,28559537,0,closed
10.1038/leu.2017.253,2017,28804124,"Green Published, Other Gold",hybrid
10.1038/leu.2017.63,2017,28218239,"Green Published, Other Gold",hybrid
10.1038/leu.2017.92,2017,28322237,0,green
10.1038/mi.2015.128,2016,26627460,"Other Gold, Green Published",hybrid
10.1038/mi.2015.38,2016,25943272,Bronze,bronze
10.1038/mi.2015.58,2016,26129649,Bronze,bronze
10.1038/mi.2015.74,2016,26307665,Bronze,bronze
10.1038/mi.2016.5,2016,26883725,Bronze,bronze
10.1038/mi.2016.56,2017,27381924,Bronze,bronze
10.1038/mi.2016.93,2017,27805618,Bronze,bronze
10.1038/mi.2017.5,2017,28198366,Bronze,bronze
10.1038/mi.2017.6,2017,28176790,Bronze,bronze
10.1038/mi.2017.7,2017,28198363,0,bronze
10.1038/modpathol.2016.109,2016,27363491,Bronze,closed
10.1038/modpathol.2016.117,2016,27389313,Bronze,bronze
10.1038/modpathol.2016.220,2017,28059096,Bronze,bronze
10.1038/mp.2014.186,2016,25600111,"Green Published, Other Gold",hybrid
10.1038/mp.2015.125,2016,26324098,0,green
10.1038/mp.2015.143,2016,26390827,"Green Published, Other Gold",hybrid
10.1038/mp.2015.69,2016,26122586,"Green Published, Other Gold",hybrid
10.1038/mp.2016.125,2017,27502473,Other Gold,hybrid
10.1038/mp.2016.161,2017,27725655,0,closed
10.1038/mp.2016.18,2017,26976043,"Green Published, Other Gold",hybrid
10.1038/mp.2016.60,2017,27137745,"Green Published, Other Gold",hybrid
10.1038/mp.2016.73,2017,27184123,0,closed
10.1038/mp.2016.97,2017,27400856,"Green Published, Green Accepted, Other Gold",hybrid
10.1038/mp.2017.2,2017,28167838,0,green
10.1038/mt.2015.144,2016,26265251,"Other Gold, Green Published",hybrid
10.1038/mtna.2015.52,2016,0,NA,gold
10.1038/mtna.2016.23,2016,27070301,"DOAJ Gold, Green Published",gold
10.1038/nature16498,2016,26735015,Green Accepted,green
10.1038/nature16516,2016,26760201,0,green
10.1038/nature17671,2016,27225129,"Green Published, Green Accepted",green
10.1038/nature19800,2016,27706140,0,green
10.1038/nature20598,2016,27926740,0,closed
10.1038/nature21374,2017,28241135,0,green
10.1038/nature21411,2017,28273065,"Green Submitted, Green Accepted",green
10.1038/nature22311,2017,28445461,Green Accepted,green
10.1038/nature23642,2017,28813421,0,closed
10.1038/nature23653,2017,28813413,Green Accepted,green
10.1038/nature24027,2017,28953874,"Green Submitted, Green Accepted",green
10.1038/nature24294,2017,29144447,0,closed
10.1038/nature24628,2017,29143823,0,green
10.1038/nature24676,2017,29160304,0,green
10.1038/nbt.3947,2017,28829439,Green Accepted,green
10.1038/nbt.4004,2017,29106410,Green Accepted,green
10.1038/ncb3320,2016,26928868,Green Accepted,green
10.1038/ncomms10178,2016,26744192,"DOAJ Gold, Green Published",gold
10.1038/ncomms10495,2016,26833246,"DOAJ Gold, Green Published",gold
10.1038/ncomms10507,2016,26856261,"DOAJ Gold, Green Published",gold
10.1038/ncomms10519,2016,26796412,"DOAJ Gold, Green Published",gold
10.1038/ncomms10875,2016,26915335,"DOAJ Gold, Green Published",gold
10.1038/ncomms10967,2016,26997371,"DOAJ Gold, Green Published",gold
10.1038/ncomms11231,2016,27052570,"DOAJ Gold, Green Published",gold
10.1038/ncomms11320,2016,27177310,"DOAJ Gold, Green Published",gold
10.1038/ncomms11375,2016,27117709,"DOAJ Gold, Green Published",gold
10.1038/ncomms11733,2016,27252013,"DOAJ Gold, Green Published",gold
10.1038/ncomms12039,2016,27356879,"gold, Green Accepted, Green Submitted, Green Published",gold
10.1038/ncomms12043,2016,27389623,"DOAJ Gold, Green Published",gold
10.1038/ncomms12061,2016,27389904,"DOAJ Gold, Green Published",gold
10.1038/ncomms12134,2016,27396388,"DOAJ Gold, Green Published",gold
10.1038/ncomms12321,2016,27492255,"DOAJ Gold, Green Published",gold
10.1038/ncomms12514,2016,27530917,"DOAJ Gold, Green Published",gold
10.1038/ncomms12963,2016,27713425,"gold, Green Submitted, Green Accepted, Green Published",gold
10.1038/ncomms13187,2016,27782102,"DOAJ Gold, Green Published",gold
10.1038/ncomms13324,2016,27819292,"DOAJ Gold, Green Published",gold
10.1038/ncomms13521,2016,27995908,"DOAJ Gold, Green Published",gold
10.1038/ncomms13624,2017,28098162,"DOAJ Gold, Green Published",gold
10.1038/ncomms13710,2016,27966531,"DOAJ Gold, Green Published",gold
10.1038/ncomms14093,2017,28120820,"DOAJ Gold, Green Published",gold
10.1038/ncomms14127,2017,28193997,"DOAJ Gold, Green Published",gold
10.1038/ncomms14140,2017,28221370,"DOAJ Gold, Green Published",gold
10.1038/ncomms14258,2017,28220785,"DOAJ Gold, Green Published",gold
10.1038/ncomms14262,2017,28186126,"DOAJ Gold, Green Published",gold
10.1038/ncomms14321,2017,28148951,"DOAJ Gold, Green Published",gold
10.1038/ncomms14327,2017,28211453,"DOAJ Gold, Green Published",gold
10.1038/ncomms14447,2017,28248314,"DOAJ Gold, Green Published",gold
10.1038/ncomms14505,2017,28220900,"DOAJ Gold, Green Published",gold
10.1038/ncomms14774,2017,28322246,NA,gold
10.1038/ncomms14805,2017,28378814,"DOAJ Gold, Green Published",gold
10.1038/ncomms14819,2017,28387218,"DOAJ Gold, Green Published",gold
10.1038/ncomms15293,2017,28489077,"DOAJ Gold, Green Published",gold
10.1038/ncomms15327,2017,28548102,"DOAJ Gold, Green Published",gold
10.1038/ncomms15873,2017,28627515,"DOAJ Gold, Green Published",gold
10.1038/ng.3529,2016,26998691,"Green Published, Green Accepted",green
10.1038/ng.3598,2016,27322543,Green Accepted,green
10.1038/ng.3622,2016,27455348,"Green Accepted, Green Published",green
10.1038/ng.3627,2016,27479907,Green Accepted,green
10.1038/ng.3681,2016,27668656,Green Accepted,green
10.1038/ng.3719,2017,27869827,Green Accepted,green
10.1038/ng.3743,2017,28067909,Green Accepted,green
10.1038/ng.3745,2017,27992413,Green Accepted,green
10.1038/ng.3801,2017,28250455,NA,closed
10.1038/ng.3826,2017,28346442,NA,green
10.1038/ng.3833,2017,28369036,Green Accepted,green
10.1038/ng.3863,2017,28504703,Green Accepted,green
10.1038/ng.3866,2017,28504702,Green Accepted,green
10.1038/ng.3916,2017,28714976,Green Accepted,green
10.1038/ng.3939,2017,28846100,"Green Published, Green Accepted",green
10.1038/ng.3964,2017,28945251,Green Submitted,green
10.1038/ng.3973,2017,28991256,0,closed
10.1038/ng.3985,2017,29083406,NA,green
10.1038/ni.3423,2016,27135602,Green Accepted,green
10.1038/ni.3509,2016,27348412,Green Accepted,green
10.1038/ni.3666,2017,28092374,0,closed
10.1038/ni.3790,2017,28722720,Green Accepted,green
10.1038/nm.4025,2016,26779815,"Green Published, Green Accepted",green
10.1038/nm.4038,2016,26855150,Green Accepted,green
10.1038/nm.4162,2016,27571347,Green Accepted,green
10.1038/nm.4222,2016,27841876,0,green
10.1038/nm.4307,2017,28368383,Green Accepted,green
10.1038/nmat4489,2016,26618884,Green Accepted,green
10.1038/nmeth.3959,2016,27575624,Green Accepted,green
10.1038/nmeurol.2017.117,2017,29027539,0,NA
10.1038/nmicrobiol.2017.62,2017,28452979,Green Published,closed
10.1038/nn.4228,2016,26854805,"Green Accepted, Green Published",green
10.1038/nn.4321,2016,27294512,Green Accepted,green
10.1038/nn.4364,2016,27526206,0,closed
10.1038/nn.4398,2016,27694991,"Green Accepted, Green Published",green
10.1038/nn.4425,2017,27775720,0,green
10.1038/nn.4454,2017,27941788,0,green
10.1038/nn.4475,2017,28092660,0,closed
10.1038/nn.4547,2017,28414331,0,closed
10.1038/nn.4590,2017,28628102,Green Accepted,green
10.1038/nn.4643,2017,28920935,0,closed
10.1038/nphoton.2016.252,2017,0,0,green
10.1038/npp.201.170,2017,27555381,0,NA
10.1038/npp.2015.203,2016,26156558,"Green Published, Bronze",bronze
10.1038/npp.2016.14,2016,26822489,"Green Published, Bronze",bronze
10.1038/npp.2016.170,2017,27555381,NA,bronze
10.1038/npp.2016.95,2017,27301429,"Bronze, Green Published",bronze
10.1038/npp.2017.59,2017,28294134,Bronze,bronze
10.1038/npp.2017.91,2017,28470180,"Bronze, Green Accepted, Green Published",bronze
10.1038/nprot.2017.002,2017,28253234,0,closed
10.1038/nprot.2017.033,2017,28492526,0,closed
10.1038/nrcardio.2016.203,2017,28004807,"Green Accepted, Other Gold",green
10.1038/nrcardio.2017.107,2017,28795688,0,closed
10.1038/nrcardio.2017.51,2017,28436486,0,closed
10.1038/nrclinonc.2015.215,2016,26667975,0,closed
10.1038/nrd.2016.28,2016,26939910,0,green
10.1038/nrdp.2016.61,2016,27558151,0,green
10.1038/nrdp.2016.65,2016,27629598,0,green
10.1038/nrdp.2017.18,2017,28447605,0,bronze
10.1038/nrdp.2017.81,2017,29099093,0,closed
10.1038/nrgastro.2017.166,2017,0,NA,closed
10.1038/nri.2016.13,2016,26831526,0,closed
10.1038/nrm.2016.100,2016,27534801,0,closed
10.1038/nrn.2015.16,2016,26806630,0,closed
10.1038/nrneph.2016.196,2017,28138128,0,closed
10.1038/nrneph.2016.20,2016,26923204,0,closed
10.1038/nrneurol.2017.117,2017,0,NA,closed
10.1038/nrrheum.2016.158,2016,27733759,0,closed
10.1038/nrrheum.2016.42,2016,27052489,0,closed
10.1038/nrrheum.2017.142,2017,28905861,0,green
10.1038/nrrheum.2017.37,2017,28331208,0,closed
10.1038/nrrheum.2017.95,2017,28615732,0,green
10.1038/nrurol.2016.193,2016,27804986,Green Published,green
10.1038/nsmb.3214,2016,27273633,0,closed
10.1038/nsmb.3239,2016,27273634,NA,closed
10.1038/nsmb.3331,2017,27892932,0,green
10.1038/nsmb.3402,2017,28436944,Green Submitted,green
10.1038/onc.2015.451,2016,26686083,0,bronze
10.1038/onc.2016.182,2017,27270432,"Green Published, Other Gold",hybrid
10.1038/onc.2017.259,2017,28783170,0,green
10.1038/oncsis.2015.51,2016,26779809,"DOAJ Gold, Green Published",gold
10.1038/oncsis.2016.88,2017,28112719,"DOAJ Gold, Green Published",gold
10.1038/pr.2015.173,2016,26375475,Bronze,bronze
10.1038/pr.2016.270,2017,28002391,Other Gold,hybrid
10.1038/pr.2017.159,2017,28723888,"Bronze, Green Accepted",bronze
10.1038/pr.2017.179,2017,28738027,Bronze,bronze
10.1038/s41398-017-0037-y,2017,29225356,"DOAJ Gold, Green Published",gold
10.1038/s41408-017-0023-x,2017,29259173,"DOAJ Gold, Green Published",gold
10.1038/s41443-017-0005-3,2017,29203844,NA,closed
10.1038/s41467-017-00031-7,2017,28724990,"DOAJ Gold, Green Published",gold
10.1038/s41467-017-00201-7,2017,28743899,"DOAJ Gold, Green Published",gold
10.1038/s41467-017-00282-4,2017,28819259,"DOAJ Gold, Green Published",gold
10.1038/s41467-017-00430-w,2017,28855500,"DOAJ Gold, Green Published",gold
10.1038/s41467-017-00735-w,2017,28947770,"DOAJ Gold, Green Published",gold
10.1038/s41467-017-00934-5,2017,29030599,"DOAJ Gold, Green Published",gold
10.1038/s41467-017-01220-0,2017,29051540,"DOAJ Gold, Green Published",gold
10.1038/s41467-017-01538-9,2017,29255233,"DOAJ Gold, Green Published",gold
10.1038/s41467-017-01737-4,2017,29158499,"DOAJ Gold, Green Published",gold
10.1038/s41467-017-02322-5,2017,29273751,"DOAJ Gold, Green Published",gold
10.1038/s41467-017-02482-4,2017,29273735,"DOAJ Gold, Green Published",gold
10.1038/s41525-017-0034-3,2017,29263843,"DOAJ Gold, Green Published",gold
10.1038/s41526-017-0013-0,2017,28649630,"DOAJ Gold, Green Published",gold
10.1038/s41540-017-0038-8,2017,29263798,"DOAJ Gold, Green Published",gold
10.1038/s41562-017-0200-8,2017,0,0,green
10.1038/s41598-017-00293-7,2017,28282963,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-00745-0,2017,28386118,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-01092-w,2017,28533553,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-01212-6,2017,28500287,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-01238-w,2017,28446767,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-01589-4,2017,28484210,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-01698-0,2017,28473710,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-01882-2,2017,28515448,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-02333-8,2017,28526846,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-02384-x,2017,28536463,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-02436-2,2017,28522817,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-03011-5,2017,28592878,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-03073-5,2017,28596608,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-03396-3,2017,28592830,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-03693-x,2017,28851875,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-03965-6,2017,28623287,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-04074-0,2017,28652589,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-04586-9,2017,28663583,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-05224-0,2017,28701700,NA,gold
10.1038/s41598-017-06158-3,2017,28729637,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-06197-w,2017,28725029,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-06607-z,2017,28801655,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-07115-w,2017,28769072,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-07165-0,2017,28769068,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-07394-3,2017,28794441,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-07685-9,2017,28790345,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-07905-2,2017,28790359,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-08300-7,2017,28835639,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-08676-6,2017,28821740,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-08779-0,2017,28842559,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-09275-1,2017,28855531,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-09600-8,2017,28855540,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-09622-2,2017,28851959,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-09653-9,2017,28842678,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-09875-x,2017,28851983,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-10129-z,2017,28852061,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-10151-1,2017,28931834,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-10527-3,2017,28855727,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-10629-y,2017,28874827,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-10983-x,2017,28883483,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-11812-x,2017,28935874,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-12109-9,2017,28931850,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-12154-4,2017,28931863,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-12645-4,2017,28978997,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-12793-7,2017,29026105,"DOAJ Gold, Green Published",gold
10.1038/s41598-017-13253-y,2017,29030579,"DOAJ Gold, Green Published",gold
